No.,Name,Gcorr[au],Hcorr[au],Ucorr[au],ZPE[au],TS[au],SPE[au]
0,VQGISNOMGHCEPX-UHFFFAOYSA-N,0.0328614,0.0662462794809926,0.06530208,0.06039283,0.03338488,-171.429063789481
1,BXNFCSGWZRGZEV-UHFFFAOYSA-N,0.07955783,0.12426835780206602,0.12332414,0.11423756,0.04471053,-1169.945072297802
2,VLVHRNSWZGCCRW-UHFFFAOYSA-N,0.10432775,0.15599066492995917,0.15504646,0.1429499,0.05166292,-1304.94849000493
3,JPKXZZUVDKXBSJ-UHFFFAOYSA-N,0.29976837,0.37272710065997217,0.3717829,0.34943604,0.07295873,-960.17189057066
4,PreTS_QZMHDBCAEMYGOU-UHFFFAOYSA-N,0.21515803,0.2718434180279701,0.27089921,0.25667217,0.05668539,-651.988441188028
5,XXJSHYXKRYYIRI-UHFFFAOYSA-N,0.16339765,0.2129531577020316,0.21200895,0.20066211,0.04955551,-481.137462137702
6,XUTBSIBIWNHNFW-UHFFFAOYSA-N,0.1494701,0.20254723393895802,0.20160303,0.18845418,0.05307714,-517.291245663939
7,PreTS_ODNTVPOOEXLLQF-UHFFFAOYSA-N,0.18828357,0.24496353980600816,0.24401932,0.22966674,0.05667997,-632.791341849806
8,PreTS_VSLCNDQXKFHQIA-UHFFFAOYSA-N,0.14471635,0.19986633390408315,0.19892213,0.1851897,0.05514999,-517.248729313904
9,PQSDKWOXIDXTDB-UHFFFAOYSA-N,0.10500387,0.15744108931198753,0.15649688,0.14439624,0.05243722,-1304.954243009312
10,JTWZQNYPJYWQRT-UHFFFAOYSA-N,0.18160996,0.2348999883330407,0.23395578,0.22047479,0.05329003,-614.326817988333
11,PreTS_FPQJVBQFOXIBFJ-UHFFFAOYSA-N,0.21254726,0.27877817866192345,0.27783397000000004,0.25939683,0.06623092,-784.484433828662
12,XVWDYIIPLOFHHE-UHFFFAOYSA-N,0.1276964,0.1803837233150034,0.17943951,0.16678744,0.05268733,-686.472804313315
13,NXXWCNPJYPXQAA-UHFFFAOYSA-N,0.13328923,0.187292893023141,0.18634868999999998,0.17306975,0.05400366,-1344.264702563023
14,AUGQOVNELZKQGM-UHFFFAOYSA-N,0.16066803,0.21385229026702746,0.21290808,0.20007773,0.05318426,-573.383701970267
15,PreTS_QTRJIGPKQHYZEC-UHFFFAOYSA-N,0.14663866,0.19780875490596372,0.19686455,0.18505359,0.0511701,-497.126655674906
16,PreTS_QCQDUZJWGPYNDJ-UHFFFAOYSA-N,0.13442947,0.18220003128300277,0.18125581999999998,0.17058357,0.04777056,-328.658282711283
17,QCNPNSZRAAUQCG-UHFFFAOYSA-N,0.14567311,0.1910692570060064,0.19012505000000002,0.1803537,0.04539615,-311.666058817006
18,NJDXRLXBJMZCAW-UHFFFAOYSA-N,0.15036102,0.19630715105495256,0.19536293999999998,0.18539593,0.04594614,-312.624597101055
19,RFQZCCMQDAZKRG-UHFFFAOYSA-N,0.13762243,0.19086825811996277,0.18992405,0.17697125,0.05324582,-574.33001545812
20,PreSm_JMNDBSWHIXOJLR-UHFFFAOYSA-N,0.23570576,0.2957858880429285,0.29484168,0.27874824,0.06008012,-619.925298408043
21,UCUJOVBXGUHMFF-UHFFFAOYSA-N,0.3125268,0.3763913943960233,0.37544718000000005,0.35727117,0.06386459,-622.800582584396
22,PreSm_HVROOOUGQSYXPJ-UHFFFAOYSA-N,0.26265545,0.325341927512909,0.32439772,0.30693605,0.06268647,-659.246572947513
23,PreTS_FXZUGUKYDSFYIY-UHFFFAOYSA-N,0.32396994,0.39793499932909526,0.3969908,0.37464073,0.07396507,-849.505928989329
24,PreTS_WWYMPPHTAGZIIZ-UHFFFAOYSA-N,0.12382596,0.17749493460405574,0.17655073,0.16371885,0.05366898,-686.429055114604
25,HQVGWWOGLNIDMW-UHFFFAOYSA-N,0.14359891,0.19564003765299276,0.19469583000000001,0.1823095,0.05204113,-884.668053177653
26,PreTS_XHEBPBQQBWIDMJ-UHFFFAOYSA-N,0.19842105,0.25582628762799686,0.25488208,0.24018506,0.05740524,-616.749419237628
27,DLYBWHZGEVJWDC-UHFFFAOYSA-N,0.08561796,0.13334414538098827,0.13239994,0.12231735,0.04772619,-550.814701505381
28,PreSm_UPKYIMMMJJFKDG-UHFFFAOYSA-N,0.1422111,0.20061816917097985,0.19967395999999998,0.18438663,0.05840706,-517.274034829171
29,QUSOKTWUWVWMAB-UHFFFAOYSA-N,0.11688579,0.16498583445695658,0.16404162,0.15325179,0.04810005,-845.348315064457
30,PreTS_JEKWJGDJPSQDEV-UHFFFAOYSA-N,0.20528623,0.26997056011305176,0.26902634999999997,0.25116549,0.06468433,-1151.843137900113
31,PreTS_IQTXAWNWUUTOOI-UHFFFAOYSA-N,0.185455,0.2394895937579804,0.23854539,0.22532196,0.0540346,-520.409454233758
32,PPGAFAOTXHZHCA-UHFFFAOYSA-N,0.05851115,0.09612960444698615,0.09518539999999999,0.08869627,0.03761846,-210.754388484447
33,PreTS_SJOAJCDCYUSZJM-UHFFFAOYSA-N,0.17814632,0.23457872582491746,0.23363452,0.21932709,0.05643241,-539.535273905825
34,XGLCVGWCZXZWER-UHFFFAOYSA-N,0.11560877,0.16483677313397038,0.16389256000000002,0.15280266,0.049228,-845.339637363134
35,PreTS_GZJPBDCXFVZGSZ-UHFFFAOYSA-N,0.25402554,0.32523714959995687,0.32429294000000003,0.30313854,0.07121161,-920.1429756796
36,PreSm_CONXVPUKJYKZEK-UHFFFAOYSA-N,0.14085562,0.20221122125406055,0.20126701,0.18487323,0.0613556,-609.506470751254
37,PreTS_PPRRRNMEPPQNJZ-UHFFFAOYSA-N,0.34799773,0.4335064528459043,0.43256225000000004,0.40453281,0.08550873,-1226.702832002846
38,PreTS_HBGASHBKAUYGBC-UHFFFAOYSA-N,0.1812003,0.23564738368497729,0.23470317999999998,0.22099237,0.05444709,-502.406465523685
39,LGXVIGDEPROXKC-UHFFFAOYSA-N,0.0059308,0.03919277151908318,0.03824856,0.03401614,0.03326197,-997.816586931519
40,PreSm_FMSYSCWNCUUBAH-UHFFFAOYSA-N,0.19824254,0.26105584176502816,0.26011164,0.24252751,0.06281331,-595.915022711765
41,PreSm_LIMSIMVBVLRYHL-UHFFFAOYSA-N,0.18222808,0.2397121941929754,0.23876798999999999,0.22388993,0.05748411,-520.427341864193
42,PreTS_JEAKTLDJVSMBKC-UHFFFAOYSA-N,0.190372,0.23981071271202836,0.2388665,0.22706054,0.04943872,-315.040554192712
43,FFHDXLVRZMFTGC-UHFFFAOYSA-N,0.15066443,0.20096412838000788,0.20001992,0.18858892,0.05029969,-497.17178685838
44,LLQWARIEXFHKHT-UHFFFAOYSA-N,0.07194939,0.11255113805600558,0.11160693,0.10395169,0.04060175,-307.085295648056
45,RRLQZHYUNNJXPV-UHFFFAOYSA-N,0.28783133,0.3538006363290833,0.35285642,0.33351861,0.0659693,-771.577006016329
46,PreSm_WGJNKYTXEBMYOS-UHFFFAOYSA-N,0.18412485,0.24540566139398834,0.24446145,0.22835399,0.06128081,-632.808188991394
47,ALXWTKHQFVMPBK-UHFFFAOYSA-N,0.1930982,0.24767417742702946,0.24672997000000002,0.23304609,0.05457598,-632.856977937427
48,PreSm_KDMNKFSIXFQHIM-UHFFFAOYSA-N,0.12901546,0.18399402754897665,0.18304983000000002,0.16915002,0.05497857,-420.930074117549
49,PreSm_DXTAVXGDNLWVFD-UHFFFAOYSA-N,0.18733435,0.24641931018993546,0.2454751,0.22993147,0.05908497,-728.92358155019
50,PreTS_DERLTVRRWCJVCP-UHFFFAOYSA-N,0.12178315,0.16910492807403443,0.16816072,0.15765909,0.04732178,-385.666287028074
51,PreTS_ISRJFOOXUOAQKB-UHFFFAOYSA-N,0.24415225,0.30819001688189473,0.30724581,0.28925894,0.06403777,-731.571417906882
52,PreSm_HMKZKNAUFIEGEP-UHFFFAOYSA-N,0.18246299,0.24018685571400056,0.23924265,0.22416286,0.05772386,-520.429308435714
53,PreSm_ZIHCJSQIKATFQM-UHFFFAOYSA-N,0.10899451,0.16299564931000532,0.16205144000000002,0.14905977,0.05400114,-845.30184234931
54,MPDMUKBFVYZDOK-UHFFFAOYSA-N,0.15933429,0.2132305715849725,0.21228636,0.19905712,0.05389628,-573.373913991585
55,PreSm_PMEYVTOHRCHGNT-UHFFFAOYSA-N,0.10124934,0.15051832220797223,0.14957410999999998,0.13862945,0.04926898,-694.801486202208
56,PreSm_VWCVATAYLCUMCJ-UHFFFAOYSA-N,0.1996599,0.25755042692503594,0.25660622,0.24168661,0.05789052,-691.053994906925
57,PreSm_RYUJJJAUTRSZSQ-UHFFFAOYSA-N,0.22407821,0.28738004514207205,0.28643583,0.26880256,0.06330183,-656.088940705142
58,PreSm_AYDRGCJWSFBEQI-UHFFFAOYSA-N,0.09492735,0.1489924066779622,0.14804819,0.13507059,0.05406506,-1229.668340486678
59,PreSm_DFFCWWDECXEDJB-UHFFFAOYSA-N,0.21615759,0.27478203492398734,0.27383783,0.2583709,0.05862445,-542.718498564924
60,PreTS_ILQKDQBLNGYDAK-UHFFFAOYSA-N,0.16201374,0.21847787540002628,0.21753366999999998,0.20317416,0.05646414,-613.5895935654
61,UEUCWSHWTZMNMP-UHFFFAOYSA-N,0.06542128,0.11110947752081302,0.11016527,0.10092968,0.0456882,-1169.284227957521
62,PreSm_JEAKTLDJVSMBKC-UHFFFAOYSA-N,0.18662448,0.24063456340502398,0.23969036000000002,0.22595986,0.05401008,-315.054598063405
63,ANUZWZTZFIWLLI-UHFFFAOYSA-N,0.2189053,0.2802258438340459,0.27928163,0.26243148,0.06132054,-692.275150163834
64,PreSm_ZKBALBJJQAYFLA-UHFFFAOYSA-N,0.15949074,0.21673108145205333,0.21578688000000001,0.20140204,0.05724035,-689.602225191452
65,PreSm_PTMCQDCAFJSVCR-UHFFFAOYSA-N,0.20984214,0.2773804554549315,0.27643625,0.25714444,0.06753832,-692.234631565455
66,PreSm_ODNTVPOOEXLLQF-UHFFFAOYSA-N,0.18580188,0.24565110533796997,0.24470688999999998,0.22881452,0.05984922,-632.803150815338
67,PreSm_RGDGQJACEMZFLV-UHFFFAOYSA-N,0.10076404,0.15068532480700014,0.14974111,0.13849563,0.04992129,-694.789806574807
68,QKENMZYVZAJDTP-UHFFFAOYSA-N,0.11779441,0.16597273392198986,0.16502852,0.15434812,0.04817832,-845.366679963922
69,PreTS_ZYJWNINRLKYKQR-UHFFFAOYSA-N,0.21842753,0.27408441430100083,0.27314021,0.25906985,0.05565689,-542.693739334301
70,PreSm_CQPNXEWAYFPJDY-UHFFFAOYSA-N,0.04437541,0.0943375823869701,0.09339338,0.08213711,0.04996217,-554.774299842387
71,VWKXBZWBZZMRGZ-UHFFFAOYSA-N,0.09232301,0.13111351672301907,0.13016930000000002,0.12307118,0.03879051,-233.030714306723
72,PreSm_ILQGAGTZIAFOBR-UHFFFAOYSA-N,0.29091476,0.3652602473719071,0.36431604,0.34166464,0.07434548,-923.319009297372
73,PreSm_MIIITJKSOGPFLA-UHFFFAOYSA-N,0.37513734,0.45803315612408824,0.45708895,0.43026751,0.08289582,-928.168456106124
74,PreSm_VSLCNDQXKFHQIA-UHFFFAOYSA-N,0.14185001,0.20048998527897766,0.19954578,0.18434068,0.05863998,-517.254972115279
75,PMAMJWJDBDSDHV-UHFFFAOYSA-N,0.09950425,0.14334375311898384,0.14239954000000002,0.13337586,0.0438395,-346.413923423119
76,BHIWKHZACMWKOJ-UHFFFAOYSA-N,0.11473898,0.1571071522240004,0.15616294,0.14752537,0.04236817,-347.065284672224
77,PreSm_JJSIUBZZFXWGBE-UHFFFAOYSA-N,0.2872766,0.35032076738696105,0.34937657,0.33158795,0.06304417,-924.819353717387
78,IAWRELYANNFQEZ-UHFFFAOYSA-N,0.19181373,0.2483446067509476,0.24740039,0.23330445,0.05653088,-632.832008066751
79,PreSm_PLLIEJOVZSNQIA-UHFFFAOYSA-N,0.15054088,0.20583558459799178,0.20489138,0.19078755,0.05529471,-463.115928264598
80,NLLPXSNDNHWVPC-UHFFFAOYSA-N,0.19626492,0.24729713643097284,0.24635292,0.23431742,0.05103222,-466.291880516431
81,PreTS_TWZGGQXUQAGLLI-UHFFFAOYSA-N,0.11294177,0.16244941296497473,0.16150520000000002,0.15037321,0.04950764,-845.310219932965
82,PreSm_QZMHDBCAEMYGOU-UHFFFAOYSA-N,0.21272071,0.2724198543988905,0.27147564,0.25561692,0.05969914,-652.006687584399
83,WPDDGPWRSLFVDB-UHFFFAOYSA-N,0.2223242,0.2771385342989561,0.27619433,0.26250808,0.05481433,-542.746090794299
84,INLUMVAUZNYJPB-UHFFFAOYSA-N,0.23506091,0.2942769684960922,0.29333275999999997,0.27679209,0.05921606,-692.932498868496
85,PreSm_QHRUNPDAOWSIPC-UHFFFAOYSA-N,0.25085185,0.3258553873549772,0.32491118,0.30192147,0.07500354,-920.153237377355
86,QUPDWYMUPZLYJZ-UHFFFAOYSA-N,0.03533418,0.06437366145100043,0.06342945,0.05944318,0.02903948,-79.162418621451
87,PreSm_OWAJBIQIABUOEZ-UHFFFAOYSA-N,0.26673754,0.3379394465509904,0.33699524999999997,0.31554855,0.07120191,-770.899152766551
88,PreSm_RAIIZRVXCUFQNS-UHFFFAOYSA-N,0.18610466,0.24587058806491768,0.24492638,0.22900244,0.05976593,-632.829028588065
89,XAKGULCJMGUGPT-UHFFFAOYSA-N,0.12494157,0.17460760250997964,0.17366339,0.1622665,0.04966603,-477.97443046251
90,PreSm_KHJXMKRLFAYKFP-UHFFFAOYSA-N,0.11580442,0.16892226577397196,0.16797805,0.15513615,0.05311785,-385.673573315774
91,PreTS_SWDBJWVSOVIUGP-UHFFFAOYSA-N,0.15613314,0.2106506548609559,0.20970644,0.1963713,0.05451751,-573.332552464861
92,PreSm_SQFYDZPDOONLET-UHFFFAOYSA-N,0.18474384,0.24886837383894544,0.24792416,0.2302913,0.06412453,-652.928954773839
93,MYPMUAKSABPGBK-UHFFFAOYSA-N,0.20924265,0.27314707847790487,0.27220287,0.25447843,0.06390443,-1151.892581108478
94,PreTS_BAKXVXVDLXOYLD-UHFFFAOYSA-N,0.24022184,0.3027622997989283,0.3018181,0.28461271,0.06254046,-920.661755539799
95,PreTS_IQZUDUCNUUTBTB-UHFFFAOYSA-N,0.18988329,0.24581081193400678,0.2448666,0.23059595,0.05592752,-728.914105821934
96,PreTS_UARVQYPTZBFDBJ-UHFFFAOYSA-N,0.20053536,0.2569058506840065,0.25596163,0.24162176,0.05637049,-616.750520620684
97,PreTS_DXTAVXGDNLWVFD-UHFFFAOYSA-N,0.18898678,0.24582150573803574,0.2448773,0.23054437,0.05683473,-728.912255975738
98,PreSm_JHHDODBTVOVDDX-UHFFFAOYSA-N,0.12529683,0.18443642222609924,0.18349222,0.16815935,0.05913959,-1344.237829962226
99,VBCNKVHWPOZLNP-UHFFFAOYSA-N,0.11723384,0.16586068511503527,0.16491647,0.15416435,0.04862684,-845.341872955115
100,PreSm_KXAAKFPPBROFFV-UHFFFAOYSA-N,0.15426848,0.2101924927299592,0.20924827999999998,0.19547715,0.05592401,-481.10231139273
101,PreTS_QZYFUWITGNDJAH-UHFFFAOYSA-N,0.18729332,0.2467698454689753,0.24582563,0.22995459,0.05947652,-652.904255255469
102,LUPKBNGTEQVANJ-UHFFFAOYSA-N,0.17769832,0.23054042153694354,0.22959622,0.21702046,0.0528421,-577.489539611537
103,PreTS_UABQBKOVSVFSSM-UHFFFAOYSA-N,0.15083714,0.20695802954799092,0.20601382000000001,0.1916709,0.05612089,-725.754035289548
104,PreSm_ODEYWNVPWWIBLO-UHFFFAOYSA-N,0.19262042,0.25112035257200205,0.25017614,0.2349757,0.05849993,-541.519745272572
105,PreTS_RDZFUWPQCVBROZ-UHFFFAOYSA-N,0.1289028,0.18411934984101208,0.18317514000000001,0.16951869,0.05521655,-1344.225272729841
106,NNPPMTNAJDCUHE-UHFFFAOYSA-N,0.10429978,0.13856636666901068,0.13762216,0.13192613,0.03426659,-158.472627056669
107,XTPXHNZXZIMJJF-UHFFFAOYSA-N,0.27318964,0.33279179232101797,0.33184758000000003,0.3152243,0.05960215,-696.085276962321
108,PreTS_RFJATWHBGGXNRG-UHFFFAOYSA-N,0.13858544,0.19203336208806832,0.19108916,0.17829675,0.05344792,-884.611664932088
109,LPSNETRMWJNUKI-UHFFFAOYSA-N,0.2156136,0.28171112024790546,0.28076691,0.26228604,0.06609752,-784.532433620248
110,NHTMVDHEPJAVLT-UHFFFAOYSA-N,0.21134205,0.25724946904398394,0.25630526,0.24555366,0.04590742,-315.741688059044
111,PreSm_UARVQYPTZBFDBJ-UHFFFAOYSA-N,0.19767002,0.2573654402469856,0.25642123,0.24047903,0.05969542,-616.766303800247
112,PreTS_MOTXHRBXUMCITP-UHFFFAOYSA-N,0.1890366,0.24521344755896735,0.24426923,0.23008429,0.05617685,-632.790655197559
113,PreTS_XRERONKQLIQWGW-UHFFFAOYSA-N,0.19264115,0.24436289799098176,0.2434187,0.2311759,0.05172175,-466.239817397991
114,PreTS_VIRUAVNQALUSNJ-UHFFFAOYSA-N,0.18528129,0.24630858278999312,0.24536437,0.22915691,0.06102729,-652.90618118279
115,UMGSKHINISQPTB-UHFFFAOYSA-N,0.20400397,0.2593972523360435,0.25845304999999996,0.24442519,0.05539328,-616.808414142336
116,RIKKUHSRPWJCMM-UHFFFAOYSA-N,0.16634711,0.21899235423904884,0.21804815,0.20538526,0.05264525,-689.630610034239
117,WSFKEOPWIAYOJG-UHFFFAOYSA-N,0.12795762,0.18091949599499912,0.17997528999999998,0.16739125,0.05296188,-686.476634895995
118,PreTS_VCAOSGSQVXJCND-UHFFFAOYSA-N,0.19533817,0.2501296999710121,0.24918549,0.23556267,0.05479153,-541.505798919971
119,PreTS_GVUCRSBNCYKBGO-UHFFFAOYSA-N,0.11900869,0.17026646515802213,0.16932226,0.15729689,0.05125778,-477.930371085158
120,PreTS_YIBBQRMEAMOCCE-UHFFFAOYSA-N,0.12063901,0.17104042556701415,0.17009622000000002,0.15838149,0.05040142,-477.950438635567
121,PreTS_WRBVHTMBUROPCT-UHFFFAOYSA-N,0.20385164,0.2597309678960187,0.25878676,0.24459775,0.05587933,-503.628940347896
122,PreSm_OLJMMINHNBMJDX-UHFFFAOYSA-N,0.15558083,0.2100860439589951,0.20914184000000002,0.19560208,0.05450522,-481.102649383959
123,PreSm_RFJATWHBGGXNRG-UHFFFAOYSA-N,0.13547027,0.1925634457279557,0.19161924,0.17713678,0.05709318,-884.620881505728
124,PreSm_PXTADORNJAPMPK-UHFFFAOYSA-N,0.13572737,0.1927265574310013,0.19178235,0.17730762,0.05699918,-884.629313497431
125,PEVOICHPZVUJAN-UHFFFAOYSA-N,0.12375975,0.17351936585299654,0.17257516,0.16108865,0.04975962,-477.984283855853
126,UQHDRERTOXXZAV-UHFFFAOYSA-N,0.24221621,0.3053016512560589,0.30435744,0.2871053,0.06308544,-920.705233401256
127,PreSm_PYWZIKMGWYHSSC-UHFFFAOYSA-N,0.07969555,0.13100031575095272,0.13005611,0.11830108,0.05130476,-550.779656505751
128,PreTS_LYZUZUQCTKHCJZ-UHFFFAOYSA-N,0.10615372,0.15384609105200298,0.15290188000000002,0.14231497,0.04769237,-418.753421301052
129,PreSm_QSLWRGQKZNBMOH-UHFFFAOYSA-N,0.07475439,0.12458400807196313,0.1236398,0.11249353,0.04982961,-342.279676778072
130,BSFZRHHNJAOYMO-UHFFFAOYSA-N,0.10158349,0.15137525915588412,0.15043105,0.13928982,0.04979177,-1229.700308819156
131,PreSm_FPQJVBQFOXIBFJ-UHFFFAOYSA-N,0.20990018,0.27968562183400536,0.27874140999999997,0.25858566,0.06978544,-784.494475881834
132,PreTS_MIIITJKSOGPFLA-UHFFFAOYSA-N,0.37783884,0.4570523965379607,0.45610819,0.43101358,0.07921356,-928.154286406538
133,PreTS_ZQVJFBFFSJPKAH-UHFFFAOYSA-N,0.14452022,0.20123602796900286,0.20029182,0.18556808,0.05671581,-609.495747467969
134,JJIHEEKPMKTPAL-UHFFFAOYSA-N,0.19019962,0.2422109332119362,0.24126672,0.22860468,0.05201131,-520.456683393212
135,PreTS_QPMUEWXAQNFCMZ-UHFFFAOYSA-N,0.25414004,0.316255362514994,0.31531115,0.29808176,0.06211532,-695.393428682515
136,PreTS_OONDSFXXVYKQRY-UHFFFAOYSA-N,0.05031262,0.09499416042399389,0.09404995,0.08508552,0.04468154,-554.791699090424
137,CQEYYJKEWSMYFG-UHFFFAOYSA-N,0.14593069,0.19319726849300878,0.19225305,0.18163618,0.04726657,-424.465923548493
138,PKQSPGITUGFPAE-UHFFFAOYSA-N,0.18482915,0.23894127185803882,0.23799706,0.22437718,0.05411212,-502.450119511858
139,PreTS_XDGRHCCZGDPOMY-UHFFFAOYSA-N,0.20483429,0.26973461298507573,0.26879041,0.25062678,0.06490033,-1151.835735502985
140,PreTS_ZKBALBJJQAYFLA-UHFFFAOYSA-N,0.16156595,0.2160049254130172,0.21506071000000002,0.20211464,0.05443897,-689.589929845413
141,PreSm_JUHPHCVEAQXJOD-UHFFFAOYSA-N,0.10933973,0.16207909821196154,0.1611349,0.14877097,0.05273937,-845.295939258212
142,PreSm_YGZXCVSWQWFWAA-UHFFFAOYSA-N,0.13125423,0.18852982478904323,0.18758560999999999,0.17291097,0.05727559,-574.301851334789
143,PPBRXRYQALVLMV-UHFFFAOYSA-N,0.1035957,0.14200621872100783,0.14106201,0.13435433,0.03841052,-309.665367208721
144,PreSm_AQGLEXRQQKZVOG-UHFFFAOYSA-N,0.15664204,0.21805477135501405,0.21711056,0.20074056,0.06141272,-613.593439101355
145,FUCXRJKXRJULGJ-UHFFFAOYSA-N,0.12599798,0.17276299541498474,0.17181878,0.16159485,0.04676502,-385.720841665415
146,PreTS_RAIIZRVXCUFQNS-UHFFFAOYSA-N,0.18875809,0.2448884900260282,0.24394429,0.22980743,0.05613041,-632.813465780026
147,PreSm_VDRMHTSOVPZDEH-UHFFFAOYSA-N,0.23757263,0.3034653765889743,0.30252117,0.28397962,0.06589274,-920.671358876589
148,SLWWVRXMDZAGLP-UHFFFAOYSA-N,0.18910798,0.24258906628301702,0.24164486000000002,0.22847976,0.05348109,-520.458042986283
149,PreTS_QUYMKXIXBJMIGU-UHFFFAOYSA-N,0.11380499,0.15893088163699076,0.15798667,0.14848194,0.04512589,-327.421588981637
150,JZDSUMDUTSMKFK-UHFFFAOYSA-N,0.10983058,0.1571749315430111,0.15623072,0.14588487,0.04734435,-418.802758811543
151,PreTS_ODEYWNVPWWIBLO-UHFFFAOYSA-N,0.19592634,0.25025299485298547,0.24930878,0.23585675,0.05432666,-541.505280824853
152,PreTS_AGEBCEUGXSBHNY-UHFFFAOYSA-N,0.19217896,0.24416160100298612,0.2432174,0.23082985,0.05198264,-466.241253391003
153,PreSm_FUZAWXRYJOOOPX-UHFFFAOYSA-N,0.19528882,0.25585317606692115,0.25490897,0.23875534,0.06056435,-691.031574846067
154,PreSm_VLVDIMKXPMARGO-UHFFFAOYSA-N,0.23991059,0.3087374733389652,0.30779327,0.28785242,0.06882689,-731.581510793339
155,SOGAXMICEFXMKE-UHFFFAOYSA-N,0.17204834,0.22273084777498298,0.22178665,0.20964826,0.05068251,-463.788220967775
156,OLHWRBGPLRUJGT-UHFFFAOYSA-N,0.19892203,0.2534555773770535,0.25251137,0.23905801,0.05453354,-541.549132897377
157,BEWUOFMHPGFLFX-UHFFFAOYSA-N,0.21993759,0.2810093009239836,0.2800651,0.26327939,0.06107171,-692.287171880924
158,AWORNOLWFLKWQY-UHFFFAOYSA-N,0.15123534,0.20343939923907328,0.20249519000000002,0.18973031,0.05220406,-517.295253489239
159,PreSm_SFFWPZQAGJSCLM-UHFFFAOYSA-N,0.3045431,0.3742446460389601,0.37330044,0.35285427,0.06970155,-622.770338496039
160,PreSm_ADUVPNWDQRHPIE-UHFFFAOYSA-N,0.15988948,0.2165798545610187,0.21563564,0.20118844,0.05669037,-689.607780074561
161,PreTS_IVOKGDPECGJHRS-UHFFFAOYSA-N,0.15621674,0.2103648467370931,0.20942063,0.1960342,0.0541481,-573.336286136737
162,PreSm_AGEBCEUGXSBHNY-UHFFFAOYSA-N,0.18781401,0.2450138957319723,0.24406969,0.22983677,0.05719989,-466.257771255732
163,PreSm_UKLMXIRHPXKENR-UHFFFAOYSA-N,0.21236377,0.27211897824406606,0.27117477,0.25530908,0.05975522,-652.007800678244
164,IIVWHGMLFGNMOW-UHFFFAOYSA-N,0.08756066,0.12429857785201648,0.12335436,0.11695662,0.03673792,-157.809716217852
165,HVOXRTNGKUJTEC-UHFFFAOYSA-N,0.2917946,0.3524067731730156,0.35146256,0.33498023,0.06061217,-924.844211033173
166,PreTS_KXYRITTYSUIXDW-UHFFFAOYSA-N,0.13927227,0.18871600706501113,0.18777179,0.1764056,0.04944373,-403.878481687065
167,PreSm_PWRPSZYZYLFVDL-UHFFFAOYSA-N,0.14663452,0.20123722669200106,0.20029301,0.18717767,0.0546027,-848.465250946692
168,ZVUJTKFHYYNIQR-UHFFFAOYSA-N,0.12674842,0.17954450454294602,0.17860030000000002,0.165914,0.05279609,-686.481116754543
169,PreTS_BSDAAYSSHFLWPX-UHFFFAOYSA-N,0.25287301,0.31362707318601224,0.31268286,0.29604467,0.06075407,-808.519646493186
170,BFKJFAAPBSQJPD-UHFFFAOYSA-N,-0.00655339,0.02799517449295763,0.02705097,0.02187834,0.03454856,-475.608516374493
171,BZHJMEDXRYGGRV-UHFFFAOYSA-N,0.01758491,0.04747124937398439,0.04652704,0.04302264,0.02988634,-538.208573199374
172,CRPTXKKKIGGDBX-UHFFFAOYSA-N,0.066866,0.10089951863199076,0.09995531,0.09467027,0.03403353,-156.589580938632
173,PreTS_DFFCWWDECXEDJB-UHFFFAOYSA-N,0.21820067,0.27398174028598987,0.27303753,0.25899089,0.05578108,-542.693011670286
174,RNMGKMCXWZSREG-UHFFFAOYSA-N,0.13809333,0.18732338707599183,0.18637918,0.17487662,0.04923005,-495.287913807076
175,PreTS_YGZXCVSWQWFWAA-UHFFFAOYSA-N,0.13465253,0.18791447236606018,0.18697026,0.17412061,0.05326194,-574.289882942366
176,CERQOIWHTDAKMF-UHFFFAOYSA-N,0.06632823,0.10343527441301603,0.10249107,0.09609681,0.03710705,-306.528627154413
177,PreSm_AIMHCEKCICFCQL-UHFFFAOYSA-N,0.10678423,0.1619437406340012,0.16099953,0.14766625,0.05515951,-845.298928080634
178,PreTS_NROWMEFYYSYZJZ-UHFFFAOYSA-N,0.08537441,0.13629845374396155,0.13535424000000001,0.12388818,0.05092405,-759.262751483744
179,PreSm_RRVVOIMWLPESDA-UHFFFAOYSA-N,0.18470971,0.24862460441806888,0.2476804,0.23013366,0.06391489,-652.925310254418
180,PreSm_MHCJPFZNNYCNON-UHFFFAOYSA-N,0.11697863,0.17170375246098502,0.17075955,0.15721673,0.05472513,-477.943036222461
181,PreTS_NNQKSRIPHOVNJI-UHFFFAOYSA-N,0.18813472,0.24505975771205613,0.24411555000000001,0.22976863,0.05692503,-632.789669397712
182,PreTS_MYOIAARBYGBDSO-UHFFFAOYSA-N,0.060262,0.10704529667691531,0.10610108,0.09652936,0.04678329,-1169.237412026677
183,NGAUWAOLBDDRKB-UHFFFAOYSA-N,0.06066336,0.10680844995295047,0.10586424,0.0964306,0.04614509,-1996.916796639953
184,PreTS_ZMHLQXKVIZSXRB-UHFFFAOYSA-N,0.18876265,0.24486968450605673,0.24392547,0.22967356,0.05610703,-632.813963004506
185,PreTS_NOCHHYDSTSHVQD-UHFFFAOYSA-N,0.1239419,0.17742655094298243,0.17648234,0.16355496,0.05348465,-686.428918130943
